FID_1,CB2010,BoroCode,BoroName,CT2010,BCTCB2010,Shape_Leng,Shape_Area,Count_,AboveAverage
4172,2005,5,Staten Island,14608,50146082005,2142.48605,215087.3484,0,0
4173,2006,5,Staten Island,14608,50146082006,2129.994263,208333.4628,0,0
4174,3036,5,Staten Island,17600,50176003036,6775.061271,2279636.147,0,0
4175,4048,5,Staten Island,19800,50198004048,1213.34588,92835.8029,0,0
4176,3040,5,Staten Island,17600,50176003040,4362.780205,476986.6815,0,0
4177,4047,5,Staten Island,19800,50198004047,3104.356228,393867.7412,0,0
4178,4050,5,Staten Island,19800,50198004050,645.9330047,17996.82284,0,0
4179,1012,5,Staten Island,2002,50020021012,676.6466554,26353.14886,0,0
4180,1013,5,Staten Island,2002,50020021013,1238.376885,69428.91199,0,0
4181,2018,5,Staten Island,17600,50176002018,1573.45271,133714.9022,0,0
4182,1003,5,Staten Island,29103,50291031003,7473.766903,3424289.274,0,0
4183,1004,5,Staten Island,29103,50291031004,1826.071531,201902.9155,0,0
4184,4021,5,Staten Island,17600,50176004021,2870.978953,298278.3621,0,0
4185,4025,5,Staten Island,17600,50176004025,1006.788489,47104.20492,0,0
4186,4026,5,Staten Island,17600,50176004026,1993.914244,146636.956,0,0
4187,2008,5,Staten Island,18701,50187012008,776.1246962,12617.72269,0,0
4188,1005,5,Staten Island,2002,50020021005,4784.714216,412134.7064,0,0
4189,2018,5,Staten Island,2001,50020012018,4840.911866,382280.3159,0,0
4190,5000,5,Staten Island,17700,50177005000,4431.887688,261723.8229,0,0
4191,5009,5,Staten Island,17700,50177005009,5978.097227,721838.2758,0,0
4192,1003,5,Staten Island,17700,50177001003,852.4640846,37948.52043,0,0
4193,1002,5,Staten Island,17700,50177001002,3686.444574,425453.8859,0,0
4194,1020,5,Staten Island,16901,50169011020,3431.265559,192780.1559,0,0
4195,1004,5,Staten Island,17700,50177001004,2451.96311,137800.2056,0,0
4196,1012,5,Staten Island,17700,50177001012,3083.057486,388198.0448,0,0
4197,1019,5,Staten Island,16901,50169011019,2681.099862,130324.6997,0,0
4198,1018,5,Staten Island,16901,50169011018,2069.510468,85157.17839,0,0
4199,2007,5,Staten Island,18701,50187012007,3940.77878,263972.196,0,0
4200,1013,5,Staten Island,30301,50303011013,3400.357706,172792.5224,0,0
4201,1000,5,Staten Island,29104,50291041000,6313.884237,930496.324,0,0
4202,1012,5,Staten Island,30301,50303011012,4035.694251,167214.9136,0,0
4203,1011,5,Staten Island,20801,50208011011,3663.077471,383751.9988,0,0
4204,1014,5,Staten Island,20801,50208011014,5195.961815,925491.9184,0,0
4205,4019,5,Staten Island,20801,50208014019,1517.15701,140126.2024,0,0
4206,4008,5,Staten Island,20801,50208014008,1017.648968,60345.58349,0,0
4207,4020,5,Staten Island,20801,50208014020,1810.282879,173269.6414,0,0
4208,2004,5,Staten Island,20801,50208012004,979.5028006,60361.38309,0,0
4209,2003,5,Staten Island,20801,50208012003,974.5635132,58910.57712,0,0
4210,2000,5,Staten Island,20801,50208012000,1006.489131,55689.40886,0,0
4211,2001,5,Staten Island,20801,50208012001,3715.200088,597811.4085,2,1
4212,2013,5,Staten Island,17600,50176002013,2129.494167,242666.6238,0,0
4213,4019,5,Staten Island,17600,50176004019,1408.659749,118710.0323,0,0
4214,4020,5,Staten Island,17600,50176004020,3878.396119,338465.502,0,0
4215,2014,5,Staten Island,15603,50156032014,947.0997881,48806.19584,0,0
4216,3017,5,Staten Island,19800,50198003017,7937.870114,308945.6299,0,0
4217,1005,5,Staten Island,15603,50156031005,6338.993292,1177233.749,0,0
4218,1012,5,Staten Island,15603,50156031012,3063.955487,127969.1298,0,0
4219,1010,5,Staten Island,14607,50146071010,4538.518956,684570.6776,0,0
4220,1011,5,Staten Island,14607,50146071011,2542.75859,344226.5968,0,0
4221,3030,5,Staten Island,17600,50176003030,1001.799643,62425.90345,0,0
4222,1008,5,Staten Island,20801,50208011008,2866.751782,122884.9631,0,0
4223,1009,5,Staten Island,20801,50208011009,897.0612806,34169.79877,0,0
4224,1016,5,Staten Island,20801,50208011016,3896.390605,219215.4148,0,0
4225,1018,5,Staten Island,20801,50208011018,1549.156381,117542.6577,0,0
4226,1037,5,Staten Island,22800,50228001037,4255.647053,278961.0411,0,0
4227,4004,5,Staten Island,20801,50208014004,4994.116171,452611.1463,0,0
4228,1038,5,Staten Island,22800,50228001038,5003.155775,1296862.898,0,0
4229,1007,5,Staten Island,9601,50096011007,2371.761125,243534.683,0,0
4230,2016,5,Staten Island,17700,50177002016,2344.724812,236700.2826,0,0
4231,1003,5,Staten Island,4700,50047001003,3189.133009,637723.4714,0,0
4232,1015,5,Staten Island,4700,50047001015,2451.929472,279956.5087,0,0
4233,2005,5,Staten Island,7500,50075002005,1877.95176,196455.508,0,0
4234,2013,5,Staten Island,20803,50208032013,2395.850414,245049.163,0,0
4235,1001,5,Staten Island,17010,50170101001,1212.822082,93572.43652,0,0
4236,1001,5,Staten Island,4700,50047001001,3731.741178,983130.678,0,0
4237,2033,5,Staten Island,24402,50244022033,1765.717623,154260.5806,0,0
4238,1006,5,Staten Island,17600,50176001006,1830.44249,170157.1434,0,0
4239,1033,5,Staten Island,17005,50170051033,8070.013649,1423993.518,1,1
4240,3015,5,Staten Island,17700,50177003015,4157.908245,484747.3282,0,0
4241,6006,5,Staten Island,17700,50177006006,2761.353889,299260.0145,0,0
4242,2012,5,Staten Island,17700,50177002012,2664.025836,252166.6967,0,0
4243,5017,5,Staten Island,17700,50177005017,1653.759604,132752.9457,0,0
4244,3001,5,Staten Island,800,50008003001,2202.538113,281921.5754,0,0
4245,3002,5,Staten Island,800,50008003002,1944.564605,181631.0803,0,0
4246,2007,5,Staten Island,800,50008002007,2273.540879,224157.8003,0,0
4247,2012,5,Staten Island,800,50008002012,1934.676485,158493.3437,0,0
4248,1008,5,Staten Island,3600,50036001008,1562.078694,129665.6673,0,0
4249,2005,5,Staten Island,3600,50036002005,1387.349931,105927.9232,0,0
4250,1006,5,Staten Island,20803,50208031006,9361.834922,3201254.245,0,0
4251,3000,5,Staten Island,22600,50226003000,9456.997748,2357974.321,1,1
4252,1015,5,Staten Island,27900,50279001015,10657.02935,1111023.698,0,0
4253,1009,5,Staten Island,9601,50096011009,3434.500526,553964.6242,0,0
4254,3004,5,Staten Island,6400,50064003004,2812.218646,515816.2992,0,0
4255,1004,5,Staten Island,9601,50096011004,2625.617286,267221.4891,0,0
4256,1010,5,Staten Island,5000,50050001010,2514.386649,329143.6755,0,0
4257,2016,5,Staten Island,2001,50020012016,1274.468891,83595.06442,0,0
4258,2003,5,Staten Island,18901,50189012003,2663.243985,284829.6155,0,0
4259,2018,5,Staten Island,25100,50251002018,1331.523965,104975.339,0,0
4260,1005,5,Staten Island,17700,50177001005,1744.187052,152012.5669,0,0
4261,1010,5,Staten Island,17300,50173001010,1869.568803,173281.1721,0,0
4262,2023,5,Staten Island,16901,50169012023,3197.330018,226454.5647,0,0
4263,6000,5,Staten Island,17700,50177006000,1211.57916,73511.08278,0,0
4264,2004,5,Staten Island,600,50006002004,3162.388456,373953.409,0,0
4265,3013,5,Staten Island,15603,50156033013,4982.039247,319334.5715,0,0
4266,1000,5,Staten Island,32300,50323001000,18719.94522,3873193.361,0,0
4267,5008,5,Staten Island,29103,50291035008,1775.539769,131199.2956,0,0
4268,3000,5,Staten Island,29104,50291043000,2997.756267,405104.4297,0,0
4269,4001,5,Staten Island,29104,50291044001,2190.375438,251562.4131,0,0
4270,5003,5,Staten Island,13800,50138005003,1832.352697,172814.0292,0,0
4271,1011,5,Staten Island,17012,50170121011,1849.412732,207023.0759,0,0
4272,2001,5,Staten Island,27900,50279002001,1431.818821,127882.1226,0,0
4273,2013,5,Staten Island,18100,50181002013,3678.521507,632470.8485,0,0
4274,2009,5,Staten Island,27900,50279002009,2460.218113,353951.0503,0,0
4275,5002,5,Staten Island,13800,50138005002,1558.563795,107111.0888,0,0
4276,2008,5,Staten Island,27702,50277022008,2764.114947,174862.7867,0,0
4277,4007,5,Staten Island,19800,50198004007,19966.61893,10213851.43,0,0
4278,3022,5,Staten Island,19800,50198003022,2688.819811,416748.1718,0,0
4279,2001,5,Staten Island,4000,50040002001,2590.6658,392872.0588,0,0
4280,2003,5,Staten Island,4000,50040002003,1559.90719,128042.8125,0,0
4281,1011,5,Staten Island,14608,50146081011,1698.483935,143217.2527,0,0
4282,1012,5,Staten Island,14608,50146081012,656.595779,28162.30198,1,1
4283,1020,5,Staten Island,22600,50226001020,4673.542629,1262640.731,0,0
4284,2002,5,Staten Island,7500,50075002002,1982.151613,193305.2832,0,0
4285,2004,5,Staten Island,7500,50075002004,2120.293576,244829.5314,0,0
4286,2031,5,Staten Island,19800,50198002031,4300.421784,793462.9198,0,0
4287,1025,5,Staten Island,22800,50228001025,5851.394939,811233.5262,0,0
4288,3026,5,Staten Island,24800,50248003026,5726.274505,638982.7673,0,0
4289,1003,5,Staten Island,20803,50208031003,7734.989975,1037996.785,0,0
4290,1004,5,Staten Island,20803,50208031004,1531.629118,128580.0256,0,0
4291,3000,5,Staten Island,31902,50319023000,4973.314639,644381.0129,1,1
4292,4021,5,Staten Island,19800,50198004021,4390.588112,677980.3785,0,0
4293,4051,5,Staten Island,19800,50198004051,992.176696,63569.58356,0,0
4294,2025,5,Staten Island,18100,50181002025,1278.446986,97207.60004,0,0
4295,5006,5,Staten Island,29103,50291035006,2561.510108,258218.1546,0,0
4296,2012,5,Staten Island,27702,50277022012,4176.233078,317454.1953,2,1
4297,3004,5,Staten Island,27702,50277023004,6211.492915,1261036.384,0,0
4298,2000,5,Staten Island,600,50006002000,5600.218326,938181.967,0,0
4299,2009,5,Staten Island,800,50008002009,3280.30708,372050.0734,0,0
4300,3001,5,Staten Island,700,50007003001,2089.071128,226835.1276,0,0
4301,1008,5,Staten Island,6700,50067001008,1859.301145,170959.8065,0,0
4302,1024,5,Staten Island,13800,50138001024,1886.839129,175093.6495,0,0
4303,4000,5,Staten Island,14606,50146064000,1361.919524,111206.3814,0,0
4304,1022,5,Staten Island,24401,50244011022,3100.460399,569641.8808,0,0
4305,1017,5,Staten Island,22800,50228001017,21852.81364,20018407.25,0,0
4306,2021,5,Staten Island,18100,50181002021,3136.253583,356146.2923,0,0
4307,3006,5,Staten Island,12200,50122003006,1290.778447,98387.43399,0,0
4308,3001,5,Staten Island,12200,50122003001,1705.217497,152040.9172,0,0
4309,1009,5,Staten Island,6700,50067001009,1929.109423,188741.1372,0,0
4310,3011,5,Staten Island,9700,50097003011,1765.048471,169130.6803,0,0
4311,2001,5,Staten Island,9700,50097002001,890.5724769,37868.88936,0,0
4312,1035,5,Staten Island,22800,50228001035,5596.833837,602007.4609,0,0
4313,1006,5,Staten Island,15603,50156031006,992.8667228,45024.16633,0,0
4314,1007,5,Staten Island,15603,50156031007,1135.444909,73877.09224,0,0
4315,1079,5,Staten Island,29102,50291021079,9452.286636,1953946.896,0,0
4316,2015,5,Staten Island,29102,50291022015,4800.452069,1209225.023,0,0
4317,5014,5,Staten Island,17700,50177005014,1457.294946,118800.8214,0,0
4318,5012,5,Staten Island,17700,50177005012,1524.464264,63410.49138,0,0
4319,2008,5,Staten Island,11201,50112012008,1161.114862,82872.31738,0,0
4320,2009,5,Staten Island,11201,50112012009,1098.844618,75282.64847,0,0
4321,2006,5,Staten Island,11201,50112012006,1500.833295,140759.3907,0,0
4322,2007,5,Staten Island,11201,50112012007,1489.194499,119759.3445,0,0
4323,2002,5,Staten Island,11201,50112012002,4918.493984,990703.8349,0,0
4324,2014,5,Staten Island,11401,50114012014,1762.034129,171114.7668,0,0
4325,1002,5,Staten Island,2002,50020021002,3375.85345,95092.39946,0,0
4326,1004,5,Staten Island,2002,50020021004,1385.135461,39712.66094,0,0
4327,3000,5,Staten Island,5000,50050003000,2822.64412,177530.6828,0,0
4328,3001,5,Staten Island,6700,50067003001,2343.788918,233802.7392,0,0
4329,4040,5,Staten Island,19800,50198004040,1938.522143,224478.0579,0,0
4330,2028,5,Staten Island,24402,50244022028,1412.617375,113900.7461,0,0
4331,2029,5,Staten Island,24402,50244022029,4682.377658,422264.5042,0,0
4332,2030,5,Staten Island,24402,50244022030,1056.809232,67214.73344,0,0
4333,2031,5,Staten Island,24402,50244022031,1241.542209,91934.9085,0,0
4334,2013,5,Staten Island,2001,50020012013,2056.329017,148253.3172,1,1
4335,2006,5,Staten Island,24800,50248002006,1566.479463,148465.7372,0,0
4336,1003,5,Staten Island,24800,50248001003,944.2080843,45419.37214,0,0
4337,1000,5,Staten Island,24800,50248001000,1288.435971,49523.33064,0,0
4338,1002,5,Staten Island,24800,50248001002,1448.241445,135513.4183,0,0
4339,1004,5,Staten Island,24401,50244011004,4056.181829,464429.4717,0,0
4340,1014,5,Staten Island,24401,50244011014,3990.980453,992846.8894,0,0
4341,1015,5,Staten Island,24401,50244011015,1568.931568,133461.0821,0,0
4342,3001,5,Staten Island,24800,50248003001,3634.037449,660126.5145,0,0
4343,4027,5,Staten Island,22600,50226004027,5296.085035,1741545.365,0,0
4344,1008,5,Staten Island,600,50006001008,2310.009852,281350.3841,0,0
4345,1010,5,Staten Island,600,50006001010,1775.089804,175325.4017,0,0
4346,1,5,Staten Island,24800,50248000001,5719.011039,28403.39106,0,0
4347,2036,5,Staten Island,11201,50112012036,2286.10745,314350.195,0,0
4348,2037,5,Staten Island,11201,50112012037,1664.781647,145959.6728,0,0
4349,1008,5,Staten Island,1800,50018001008,369.2782549,6184.769911,0,0
4350,3000,5,Staten Island,24800,50248003000,5801.863834,1554610.614,0,0
4351,1011,5,Staten Island,22600,50226001011,18085.09686,6044207.711,0,0
4352,2,5,Staten Island,24800,50248000002,501.2123795,1730.698692,0,0
4353,1014,5,Staten Island,24800,50248001014,4440.792295,543894.7581,0,0
4354,1016,5,Staten Island,11201,50112011016,5214.160991,1293774.081,1,1
4355,1014,5,Staten Island,11201,50112011014,2016.207333,210546.7964,0,0
4356,1015,5,Staten Island,11201,50112011015,2025.413375,210805.9502,0,0
4357,2014,5,Staten Island,27301,50273012014,4259.070175,925863.0635,0,0
4358,2023,5,Staten Island,27301,50273012023,1713.547195,155481.1445,0,0
4359,1001,5,Staten Island,27702,50277021001,3310.931153,461770.1472,0,0
4360,1002,5,Staten Island,27702,50277021002,762.3630816,27632.6612,0,0
4361,2006,5,Staten Island,17008,50170082006,1466.159256,125977.422,1,1
4362,1000,5,Staten Island,17007,50170071000,16846.50926,12035517.37,0,0
4363,2020,5,Staten Island,29102,50291022020,1771.74128,157991.1822,0,0
4364,2021,5,Staten Island,29102,50291022021,1777.506882,151562.0786,0,0
4365,2022,5,Staten Island,29102,50291022022,1685.702399,134518.8061,0,0
4366,2008,5,Staten Island,17008,50170082008,1445.093647,124813.7568,0,0
4367,3013,5,Staten Island,20803,50208033013,4942.08941,882734.8218,0,0
4368,4005,5,Staten Island,22600,50226004005,2678.34288,447367.4217,0,0
4369,1019,5,Staten Island,22600,50226001019,4304.411237,1129759.114,0,0
4370,1003,5,Staten Island,22300,50223001003,931.2590536,38384.91497,0,0
4371,1001,5,Staten Island,22300,50223001001,2754.554925,313542.0343,0,0
4372,1004,5,Staten Island,22300,50223001004,3558.131643,429000.3067,0,0
4373,1017,5,Staten Island,9601,50096011017,2535.260376,361640.9574,0,0
4374,2006,5,Staten Island,9601,50096012006,1218.00205,85716.35653,0,0
4375,2018,5,Staten Island,17700,50177002018,2897.275114,324188.8722,0,0
4376,2021,5,Staten Island,17700,50177002021,1314.419532,75553.33145,0,0
4377,2022,5,Staten Island,17700,50177002022,1179.432881,65622.90069,0,0
4378,2003,5,Staten Island,22600,50226002003,1909.15788,220155.5064,0,0
4379,4005,5,Staten Island,14606,50146064005,2507.967163,229286.7581,0,0
4380,2000,5,Staten Island,300,50003002000,5007.390554,1177375.46,1,1
4381,1004,5,Staten Island,22600,50226001004,12546.52685,6772287.954,0,0
4382,1017,5,Staten Island,22600,50226001017,3834.37754,320769.4648,0,0
4383,3008,5,Staten Island,22600,50226003008,4039.29331,328310.81,0,0
4384,2000,5,Staten Island,21300,50213002000,1372.785287,112390.8045,0,0
4385,2004,5,Staten Island,20700,50207002004,1624.709853,136117.9083,1,1
4386,2005,5,Staten Island,20700,50207002005,1464.709672,117935.3733,0,0
4387,1003,5,Staten Island,30301,50303011003,2158.15027,226597.1839,0,0
4388,2004,5,Staten Island,30302,50303022004,2162.975286,189773.6838,0,0
4389,3001,5,Staten Island,14606,50146063001,13884.28072,6086081.13,1,1
4390,1003,5,Staten Island,14606,50146061003,5197.327294,442788.2001,0,0
4391,1005,5,Staten Island,14606,50146061005,1270.712747,96448.18195,0,0
4392,5002,5,Staten Island,17700,50177005002,9451.910434,1838179.664,0,0
4393,5003,5,Staten Island,17700,50177005003,372.6655229,6043.573638,0,0
4394,5005,5,Staten Island,17700,50177005005,1861.213717,138014.242,0,0
4395,3004,5,Staten Island,15601,50156013004,1911.42203,175757.1669,0,0
4396,3003,5,Staten Island,15601,50156013003,1616.319932,141425.2602,0,0
4397,3009,5,Staten Island,15601,50156013009,1607.778785,123048.552,0,0
4398,2017,5,Staten Island,7400,50074002017,818.6870001,31536.50532,0,0
4399,2021,5,Staten Island,7400,50074002021,4203.315429,484703.4578,1,1
4400,1024,5,Staten Island,7000,50070001024,2801.495513,381928.1224,0,0
4401,1001,5,Staten Island,7000,50070001001,5032.9154,729222.1152,0,0
4402,1015,5,Staten Island,32300,50323001015,2111.708073,225599.36,0,0
4403,2014,5,Staten Island,9601,50096012014,1996.697194,110404.9474,0,0
4404,2012,5,Staten Island,9601,50096012012,1090.365802,64765.01302,0,0
4405,2003,5,Staten Island,9700,50097002003,1663.024819,141560.4439,0,0
4406,2004,5,Staten Island,9700,50097002004,1594.343375,115704.082,0,0
4407,2005,5,Staten Island,9700,50097002005,3439.572071,480710.3865,0,0
4408,2002,5,Staten Island,9700,50097002002,2041.418523,177875.5375,0,0
4409,2006,5,Staten Island,9700,50097002006,1677.372803,138411.405,0,0
4410,2015,5,Staten Island,22600,50226002015,2838.599652,338921.6985,0,0
4411,2008,5,Staten Island,22600,50226002008,2729.479246,297698.1803,0,0
4412,2014,5,Staten Island,22600,50226002014,3419.607119,502912.6436,0,0
4413,1023,5,Staten Island,24402,50244021023,526.414487,15721.96386,0,0
4414,1024,5,Staten Island,24402,50244021024,1749.1073,94707.13894,0,0
4415,1002,5,Staten Island,700,50007001002,4630.322374,793737.6925,0,0
4416,3005,5,Staten Island,8100,50081003005,3399.852327,363968.8288,0,0
4417,3000,5,Staten Island,8100,50081003000,4065.970846,449735.5177,0,0
4418,3001,5,Staten Island,8100,50081003001,1696.080586,125596.8536,0,0
4419,1000,5,Staten Island,12805,50128051000,4633.747635,638250.0218,0,0
4420,1002,5,Staten Island,12805,50128051002,1454.838051,46372.3713,0,0
4421,1004,5,Staten Island,12805,50128051004,2678.393804,292502.7658,0,0
4422,2006,5,Staten Island,3300,50033002006,2962.529685,401076.4354,0,0
4423,2011,5,Staten Island,3300,50033002011,2855.453121,188560.0442,0,0
4424,1008,5,Staten Island,18902,50189021008,2763.638671,352372.1449,0,0
4425,1011,5,Staten Island,27900,50279001011,4668.678675,511418.4018,0,0
